"StichtagDatJahr","QuarSort","QuarLang","KreisSort","KreisLang","HHtypSort","HHtypLang","AnzHH","AnzBestWir"
2015,102,"Wipkingen",10,"Kreis 10",5,"Ehepaar ohne Kinder",754,1508
2015,102,"Wipkingen",10,"Kreis 10",6,"Eingetragenes Paar ohne Kinder",37,74
2015,102,"Wipkingen",10,"Kreis 10",7,"Ein-Elternhaushalt",335,766
2015,102,"Wipkingen",10,"Kreis 10",8,"Ehepaar mit Kind(ern)",775,2822
2015,102,"Wipkingen",10,"Kreis 10",9,"Eingetragenes Paar mit Kind(ern)",1,3
2015,102,"Wipkingen",10,"Kreis 10",10,"Paar mit Kind(ern)",222,756
2015,102,"Wipkingen",10,"Kreis 10",11,"Patchwork-Haushalt",36,119
2015,102,"Wipkingen",10,"Kreis 10",12,"Wohngemeinschaft ohne Kinder",456,1517
2015,102,"Wipkingen",10,"Kreis 10",13,"Wohngemeinschaft mit Kind(ern)",124,628
2015,102,"Wipkingen",10,"Kreis 10",14,"Generationenhaushalt",26,135
2015,102,"Wipkingen",10,"Kreis 10",15,"Familien-Verbund",2,9
2015,111,"Affoltern",11,"Kreis 11",1,"Einpersonenhaushalt",3996,3996
2015,111,"Affoltern",11,"Kreis 11",4,"Zweipersonenhaushalt",1265,2530
2015,111,"Affoltern",11,"Kreis 11",5,"Ehepaar ohne Kinder",1729,3458
2015,111,"Affoltern",11,"Kreis 11",6,"Eingetragenes Paar ohne Kinder",24,48
2015,111,"Affoltern",11,"Kreis 11",7,"Ein-Elternhaushalt",641,1610
2015,111,"Affoltern",11,"Kreis 11",8,"Ehepaar mit Kind(ern)",2307,8725
2015,111,"Affoltern",11,"Kreis 11",9,"Eingetragenes Paar mit Kind(ern)",1,4
2015,111,"Affoltern",11,"Kreis 11",10,"Paar mit Kind(ern)",188,681
2015,111,"Affoltern",11,"Kreis 11",11,"Patchwork-Haushalt",70,233
2015,111,"Affoltern",11,"Kreis 11",12,"Wohngemeinschaft ohne Kinder",433,1466
2015,111,"Affoltern",11,"Kreis 11",13,"Wohngemeinschaft mit Kind(ern)",304,1457
2015,111,"Affoltern",11,"Kreis 11",14,"Generationenhaushalt",121,626
2015,115,"Oerlikon",11,"Kreis 11",1,"Einpersonenhaushalt",4605,4605
2015,115,"Oerlikon",11,"Kreis 11",4,"Zweipersonenhaushalt",1725,3450
2015,115,"Oerlikon",11,"Kreis 11",5,"Ehepaar ohne Kinder",1179,2358
2015,115,"Oerlikon",11,"Kreis 11",6,"Eingetragenes Paar ohne Kinder",42,84
2015,115,"Oerlikon",11,"Kreis 11",7,"Ein-Elternhaushalt",383,936
2015,115,"Oerlikon",11,"Kreis 11",8,"Ehepaar mit Kind(ern)",1324,4915
2015,115,"Oerlikon",11,"Kreis 11",10,"Paar mit Kind(ern)",157,557
2015,115,"Oerlikon",11,"Kreis 11",11,"Patchwork-Haushalt",49,160
2015,115,"Oerlikon",11,"Kreis 11",12,"Wohngemeinschaft ohne Kinder",662,2201
2015,115,"Oerlikon",11,"Kreis 11",13,"Wohngemeinschaft mit Kind(ern)",209,1015
2015,115,"Oerlikon",11,"Kreis 11",14,"Generationenhaushalt",46,222
2015,115,"Oerlikon",11,"Kreis 11",15,"Familien-Verbund",1,4
2015,119,"Seebach",11,"Kreis 11",1,"Einpersonenhaushalt",4595,4595
2015,119,"Seebach",11,"Kreis 11",4,"Zweipersonenhaushalt",1492,2984
2015,119,"Seebach",11,"Kreis 11",5,"Ehepaar ohne Kinder",1590,3180
2015,119,"Seebach",11,"Kreis 11",6,"Eingetragenes Paar ohne Kinder",44,88
2015,119,"Seebach",11,"Kreis 11",7,"Ein-Elternhaushalt",564,1433
2015,119,"Seebach",11,"Kreis 11",8,"Ehepaar mit Kind(ern)",1889,7110
2015,119,"Seebach",11,"Kreis 11",10,"Paar mit Kind(ern)",157,545
2015,119,"Seebach",11,"Kreis 11",11,"Patchwork-Haushalt",64,217
2015,119,"Seebach",11,"Kreis 11",12,"Wohngemeinschaft ohne Kinder",572,1949
2015,119,"Seebach",11,"Kreis 11",13,"Wohngemeinschaft mit Kind(ern)",279,1342
2015,119,"Seebach",11,"Kreis 11",14,"Generationenhaushalt",105,575
2015,121,"Saatlen",12,"Kreis 12",1,"Einpersonenhaushalt",982,982
2015,121,"Saatlen",12,"Kreis 12",4,"Zweipersonenhaushalt",359,718
2015,121,"Saatlen",12,"Kreis 12",5,"Ehepaar ohne Kinder",446,892
2015,121,"Saatlen",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",6,12
2015,121,"Saatlen",12,"Kreis 12",7,"Ein-Elternhaushalt",269,731
2015,121,"Saatlen",12,"Kreis 12",8,"Ehepaar mit Kind(ern)",841,3426
2015,121,"Saatlen",12,"Kreis 12",10,"Paar mit Kind(ern)",72,271
2015,121,"Saatlen",12,"Kreis 12",11,"Patchwork-Haushalt",13,45
2015,121,"Saatlen",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",147,578
2015,121,"Saatlen",12,"Kreis 12",13,"Wohngemeinschaft mit Kind(ern)",87,440
2015,121,"Saatlen",12,"Kreis 12",14,"Generationenhaushalt",54,297
2015,122,"Schwamendingen-Mitte",12,"Kreis 12",1,"Einpersonenhaushalt",2458,2458
2015,122,"Schwamendingen-Mitte",12,"Kreis 12",4,"Zweipersonenhaushalt",685,1370
2015,122,"Schwamendingen-Mitte",12,"Kreis 12",5,"Ehepaar ohne Kinder",769,1538
2015,122,"Schwamendingen-Mitte",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",13,26
2015,122,"Schwamendingen-Mitte",12,"Kreis 12",7,"Ein-Elternhaushalt",267,633
2015,122,"Schwamendingen-Mitte",12,"Kreis 12",8,"Ehepaar mit Kind(ern)",808,3011
2015,122,"Schwamendingen-Mitte",12,"Kreis 12",10,"Paar mit Kind(ern)",63,225
2015,122,"Schwamendingen-Mitte",12,"Kreis 12",11,"Patchwork-Haushalt",25,79
2015,122,"Schwamendingen-Mitte",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",299,1010
2015,122,"Schwamendingen-Mitte",12,"Kreis 12",13,"Wohngemeinschaft mit Kind(ern)",116,515
2015,122,"Schwamendingen-Mitte",12,"Kreis 12",14,"Generationenhaushalt",48,246
2015,123,"Hirzenbach",12,"Kreis 12",1,"Einpersonenhaushalt",2075,2075
2015,123,"Hirzenbach",12,"Kreis 12",4,"Zweipersonenhaushalt",547,1094
2015,123,"Hirzenbach",12,"Kreis 12",5,"Ehepaar ohne Kinder",752,1504
2015,123,"Hirzenbach",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",3,6
2015,123,"Hirzenbach",12,"Kreis 12",7,"Ein-Elternhaushalt",372,911
2015,123,"Hirzenbach",12,"Kreis 12",8,"Ehepaar mit Kind(ern)",1053,4035
2015,123,"Hirzenbach",12,"Kreis 12",10,"Paar mit Kind(ern)",63,236
2015,123,"Hirzenbach",12,"Kreis 12",11,"Patchwork-Haushalt",33,104
2015,123,"Hirzenbach",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",209,689
2015,123,"Hirzenbach",12,"Kreis 12",13,"Wohngemeinschaft mit Kind(ern)",128,662
2015,123,"Hirzenbach",12,"Kreis 12",14,"Generationenhaushalt",44,235
2015,123,"Hirzenbach",12,"Kreis 12",15,"Familien-Verbund",1,7
2016,11,"Rathaus",1,"Kreis 1",1,"Einpersonenhaushalt",1148,1148
2016,11,"Rathaus",1,"Kreis 1",4,"Zweipersonenhaushalt",264,528
2016,11,"Rathaus",1,"Kreis 1",5,"Ehepaar ohne Kinder",183,366
2016,11,"Rathaus",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",10,20
2016,11,"Rathaus",1,"Kreis 1",7,"Ein-Elternhaushalt",55,121
2016,11,"Rathaus",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",102,380
2016,11,"Rathaus",1,"Kreis 1",9,"Eingetragenes Paar mit Kind(ern)",1,3
2016,11,"Rathaus",1,"Kreis 1",10,"Paar mit Kind(ern)",24,85
2016,11,"Rathaus",1,"Kreis 1",11,"Patchwork-Haushalt",7,21
2016,11,"Rathaus",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",81,295
2016,11,"Rathaus",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",13,54
2016,12,"Hochschulen",1,"Kreis 1",1,"Einpersonenhaushalt",105,105
2016,12,"Hochschulen",1,"Kreis 1",4,"Zweipersonenhaushalt",43,86
2016,12,"Hochschulen",1,"Kreis 1",5,"Ehepaar ohne Kinder",20,40
2016,12,"Hochschulen",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",4,8
2016,12,"Hochschulen",1,"Kreis 1",7,"Ein-Elternhaushalt",8,16
2016,12,"Hochschulen",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",18,67
2016,12,"Hochschulen",1,"Kreis 1",10,"Paar mit Kind(ern)",2,6
2016,12,"Hochschulen",1,"Kreis 1",11,"Patchwork-Haushalt",1,3
2016,12,"Hochschulen",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",15,54
2016,12,"Hochschulen",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",6,28
2016,13,"Lindenhof",1,"Kreis 1",1,"Einpersonenhaushalt",350,350
2016,13,"Lindenhof",1,"Kreis 1",4,"Zweipersonenhaushalt",83,166
2016,13,"Lindenhof",1,"Kreis 1",5,"Ehepaar ohne Kinder",54,108
2016,13,"Lindenhof",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",1,2
2016,13,"Lindenhof",1,"Kreis 1",7,"Ein-Elternhaushalt",19,42
2016,13,"Lindenhof",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",34,127
2016,13,"Lindenhof",1,"Kreis 1",10,"Paar mit Kind(ern)",8,24
2016,13,"Lindenhof",1,"Kreis 1",11,"Patchwork-Haushalt",2,7
2016,13,"Lindenhof",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",24,85
2016,13,"Lindenhof",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",5,24
2016,13,"Lindenhof",1,"Kreis 1",14,"Generationenhaushalt",3,12
2016,14,"City",1,"Kreis 1",1,"Einpersonenhaushalt",134,134
2016,14,"City",1,"Kreis 1",4,"Zweipersonenhaushalt",58,116
2016,14,"City",1,"Kreis 1",5,"Ehepaar ohne Kinder",41,82
2016,14,"City",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",4,8
2016,14,"City",1,"Kreis 1",7,"Ein-Elternhaushalt",16,39
2016,14,"City",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",44,174
2016,14,"City",1,"Kreis 1",10,"Paar mit Kind(ern)",10,32
2016,14,"City",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",22,76
2016,14,"City",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",2,10
2016,14,"City",1,"Kreis 1",14,"Generationenhaushalt",3,18
2016,21,"Wollishofen",2,"Kreis 2",1,"Einpersonenhaushalt",3790,3790
2016,21,"Wollishofen",2,"Kreis 2",4,"Zweipersonenhaushalt",957,1914
2016,21,"Wollishofen",2,"Kreis 2",5,"Ehepaar ohne Kinder",1100,2200
2016,21,"Wollishofen",2,"Kreis 2",6,"Eingetragenes Paar ohne Kinder",22,44
2016,21,"Wollishofen",2,"Kreis 2",7,"Ein-Elternhaushalt",437,1049
2016,21,"Wollishofen",2,"Kreis 2",8,"Ehepaar mit Kind(ern)",1186,4468
2016,21,"Wollishofen",2,"Kreis 2",10,"Paar mit Kind(ern)",188,672
2016,21,"Wollishofen",2,"Kreis 2",11,"Patchwork-Haushalt",40,132
2016,21,"Wollishofen",2,"Kreis 2",12,"Wohngemeinschaft ohne Kinder",227,756
2016,21,"Wollishofen",2,"Kreis 2",13,"Wohngemeinschaft mit Kind(ern)",129,603
2016,21,"Wollishofen",2,"Kreis 2",14,"Generationenhaushalt",35,192
2016,23,"Leimbach",2,"Kreis 2",1,"Einpersonenhaushalt",876,876
2016,23,"Leimbach",2,"Kreis 2",4,"Zweipersonenhaushalt",247,494
2016,23,"Leimbach",2,"Kreis 2",5,"Ehepaar ohne Kinder",387,774
2016,23,"Leimbach",2,"Kreis 2",6,"Eingetragenes Paar ohne Kinder",4,8
2016,23,"Leimbach",2,"Kreis 2",7,"Ein-Elternhaushalt",166,474
2016,23,"Leimbach",2,"Kreis 2",8,"Ehepaar mit Kind(ern)",601,2377
2016,23,"Leimbach",2,"Kreis 2",10,"Paar mit Kind(ern)",58,222
2016,23,"Leimbach",2,"Kreis 2",11,"Patchwork-Haushalt",19,65
2016,23,"Leimbach",2,"Kreis 2",12,"Wohngemeinschaft ohne Kinder",83,284
2016,23,"Leimbach",2,"Kreis 2",13,"Wohngemeinschaft mit Kind(ern)",67,314
2016,23,"Leimbach",2,"Kreis 2",14,"Generationenhaushalt",26,145
2016,24,"Enge",2,"Kreis 2",1,"Einpersonenhaushalt",2050,2050
2016,24,"Enge",2,"Kreis 2",4,"Zweipersonenhaushalt",703,1406
2016,24,"Enge",2,"Kreis 2",5,"Ehepaar ohne Kinder",522,1044
2016,24,"Enge",2,"Kreis 2",6,"Eingetragenes Paar ohne Kinder",20,40
2016,24,"Enge",2,"Kreis 2",7,"Ein-Elternhaushalt",137,335
2016,24,"Enge",2,"Kreis 2",8,"Ehepaar mit Kind(ern)",602,2324
2016,24,"Enge",2,"Kreis 2",9,"Eingetragenes Paar mit Kind(ern)",1,3
2016,24,"Enge",2,"Kreis 2",10,"Paar mit Kind(ern)",81,281
2016,24,"Enge",2,"Kreis 2",11,"Patchwork-Haushalt",21,68
2016,24,"Enge",2,"Kreis 2",12,"Wohngemeinschaft ohne Kinder",236,807
2016,24,"Enge",2,"Kreis 2",13,"Wohngemeinschaft mit Kind(ern)",89,470
2016,24,"Enge",2,"Kreis 2",14,"Generationenhaushalt",19,110
2016,24,"Enge",2,"Kreis 2",15,"Familien-Verbund",1,6
2016,31,"Alt-Wiedikon",3,"Kreis 3",1,"Einpersonenhaushalt",4262,4262
2016,31,"Alt-Wiedikon",3,"Kreis 3",4,"Zweipersonenhaushalt",1560,3120
2016,31,"Alt-Wiedikon",3,"Kreis 3",5,"Ehepaar ohne Kinder",804,1608
2016,31,"Alt-Wiedikon",3,"Kreis 3",6,"Eingetragenes Paar ohne Kinder",39,78
2016,31,"Alt-Wiedikon",3,"Kreis 3",7,"Ein-Elternhaushalt",219,495
2016,31,"Alt-Wiedikon",3,"Kreis 3",8,"Ehepaar mit Kind(ern)",964,3742
2016,31,"Alt-Wiedikon",3,"Kreis 3",9,"Eingetragenes Paar mit Kind(ern)",1,4
2016,31,"Alt-Wiedikon",3,"Kreis 3",10,"Paar mit Kind(ern)",181,616
2016,31,"Alt-Wiedikon",3,"Kreis 3",11,"Patchwork-Haushalt",42,140
2016,31,"Alt-Wiedikon",3,"Kreis 3",12,"Wohngemeinschaft ohne Kinder",433,1438
2016,31,"Alt-Wiedikon",3,"Kreis 3",13,"Wohngemeinschaft mit Kind(ern)",211,1149
2016,31,"Alt-Wiedikon",3,"Kreis 3",14,"Generationenhaushalt",44,284
2016,33,"Friesenberg",3,"Kreis 3",1,"Einpersonenhaushalt",1308,1308
2016,33,"Friesenberg",3,"Kreis 3",4,"Zweipersonenhaushalt",310,620
2016,33,"Friesenberg",3,"Kreis 3",5,"Ehepaar ohne Kinder",613,1226
2016,33,"Friesenberg",3,"Kreis 3",6,"Eingetragenes Paar ohne Kinder",2,4
2016,33,"Friesenberg",3,"Kreis 3",7,"Ein-Elternhaushalt",353,932
2016,33,"Friesenberg",3,"Kreis 3",8,"Ehepaar mit Kind(ern)",1188,4819
2016,33,"Friesenberg",3,"Kreis 3",9,"Eingetragenes Paar mit Kind(ern)",1,4
2016,33,"Friesenberg",3,"Kreis 3",10,"Paar mit Kind(ern)",158,597
2016,33,"Friesenberg",3,"Kreis 3",11,"Patchwork-Haushalt",28,96
2016,33,"Friesenberg",3,"Kreis 3",12,"Wohngemeinschaft ohne Kinder",87,287
2016,33,"Friesenberg",3,"Kreis 3",13,"Wohngemeinschaft mit Kind(ern)",93,464
2016,33,"Friesenberg",3,"Kreis 3",14,"Generationenhaushalt",24,127
2016,34,"Sihlfeld",3,"Kreis 3",1,"Einpersonenhaushalt",5414,5414
2016,34,"Sihlfeld",3,"Kreis 3",4,"Zweipersonenhaushalt",2057,4114
2016,34,"Sihlfeld",3,"Kreis 3",5,"Ehepaar ohne Kinder",869,1738
2016,34,"Sihlfeld",3,"Kreis 3",6,"Eingetragenes Paar ohne Kinder",36,72
2016,34,"Sihlfeld",3,"Kreis 3",7,"Ein-Elternhaushalt",428,1001
2016,34,"Sihlfeld",3,"Kreis 3",8,"Ehepaar mit Kind(ern)",1066,4108
2016,34,"Sihlfeld",3,"Kreis 3",9,"Eingetragenes Paar mit Kind(ern)",3,10
2016,34,"Sihlfeld",3,"Kreis 3",10,"Paar mit Kind(ern)",248,846
2016,34,"Sihlfeld",3,"Kreis 3",11,"Patchwork-Haushalt",41,136
2016,34,"Sihlfeld",3,"Kreis 3",12,"Wohngemeinschaft ohne Kinder",508,1694
2016,34,"Sihlfeld",3,"Kreis 3",13,"Wohngemeinschaft mit Kind(ern)",195,996
2016,34,"Sihlfeld",3,"Kreis 3",14,"Generationenhaushalt",68,388
2016,41,"Werd",4,"Kreis 4",1,"Einpersonenhaushalt",993,993
2016,41,"Werd",4,"Kreis 4",4,"Zweipersonenhaushalt",452,904
2016,41,"Werd",4,"Kreis 4",5,"Ehepaar ohne Kinder",152,304
2016,41,"Werd",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",16,32
2016,41,"Werd",4,"Kreis 4",7,"Ein-Elternhaushalt",39,93
2016,41,"Werd",4,"Kreis 4",8,"Ehepaar mit Kind(ern)",191,848
2016,41,"Werd",4,"Kreis 4",10,"Paar mit Kind(ern)",54,179
2016,41,"Werd",4,"Kreis 4",11,"Patchwork-Haushalt",8,28
2016,41,"Werd",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",176,603
2016,41,"Werd",4,"Kreis 4",13,"Wohngemeinschaft mit Kind(ern)",49,312
2016,41,"Werd",4,"Kreis 4",14,"Generationenhaushalt",9,83
2016,41,"Werd",4,"Kreis 4",15,"Familien-Verbund",1,4
2016,42,"Langstrasse",4,"Kreis 4",1,"Einpersonenhaushalt",3052,3052
2016,42,"Langstrasse",4,"Kreis 4",4,"Zweipersonenhaushalt",1288,2576
2016,42,"Langstrasse",4,"Kreis 4",5,"Ehepaar ohne Kinder",373,746
2016,42,"Langstrasse",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",39,78
2016,42,"Langstrasse",4,"Kreis 4",7,"Ein-Elternhaushalt",112,255
2016,42,"Langstrasse",4,"Kreis 4",8,"Ehepaar mit Kind(ern)",281,1011
2016,42,"Langstrasse",4,"Kreis 4",10,"Paar mit Kind(ern)",102,342
2016,42,"Langstrasse",4,"Kreis 4",11,"Patchwork-Haushalt",13,42
2016,42,"Langstrasse",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",514,1779
2016,42,"Langstrasse",4,"Kreis 4",13,"Wohngemeinschaft mit Kind(ern)",72,343
2016,42,"Langstrasse",4,"Kreis 4",14,"Generationenhaushalt",21,109
2016,44,"Hard",4,"Kreis 4",1,"Einpersonenhaushalt",2912,2912
2016,44,"Hard",4,"Kreis 4",4,"Zweipersonenhaushalt",1122,2244
2016,44,"Hard",4,"Kreis 4",5,"Ehepaar ohne Kinder",554,1108
2016,44,"Hard",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",15,30
2016,44,"Hard",4,"Kreis 4",7,"Ein-Elternhaushalt",342,804
2016,44,"Hard",4,"Kreis 4",8,"Ehepaar mit Kind(ern)",767,2836
2016,44,"Hard",4,"Kreis 4",9,"Eingetragenes Paar mit Kind(ern)",1,3
2016,44,"Hard",4,"Kreis 4",10,"Paar mit Kind(ern)",127,442
2016,44,"Hard",4,"Kreis 4",11,"Patchwork-Haushalt",32,104
2016,44,"Hard",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",379,1255
2016,44,"Hard",4,"Kreis 4",13,"Wohngemeinschaft mit Kind(ern)",121,563
2016,44,"Hard",4,"Kreis 4",14,"Generationenhaushalt",47,226
2016,51,"Gewerbeschule",5,"Kreis 5",1,"Einpersonenhaushalt",2329,2329
2016,51,"Gewerbeschule",5,"Kreis 5",4,"Zweipersonenhaushalt",981,1962
2016,51,"Gewerbeschule",5,"Kreis 5",5,"Ehepaar ohne Kinder",401,802
2016,51,"Gewerbeschule",5,"Kreis 5",6,"Eingetragenes Paar ohne Kinder",28,56
2016,51,"Gewerbeschule",5,"Kreis 5",7,"Ein-Elternhaushalt",161,376
2016,51,"Gewerbeschule",5,"Kreis 5",8,"Ehepaar mit Kind(ern)",415,1572
2016,51,"Gewerbeschule",5,"Kreis 5",10,"Paar mit Kind(ern)",133,460
2016,51,"Gewerbeschule",5,"Kreis 5",11,"Patchwork-Haushalt",19,65
2016,51,"Gewerbeschule",5,"Kreis 5",12,"Wohngemeinschaft ohne Kinder",286,956
2016,51,"Gewerbeschule",5,"Kreis 5",13,"Wohngemeinschaft mit Kind(ern)",64,292
2016,51,"Gewerbeschule",5,"Kreis 5",14,"Generationenhaushalt",42,220
2016,52,"Escher Wyss",5,"Kreis 5",1,"Einpersonenhaushalt",1064,1064
2016,52,"Escher Wyss",5,"Kreis 5",4,"Zweipersonenhaushalt",700,1400
2016,52,"Escher Wyss",5,"Kreis 5",5,"Ehepaar ohne Kinder",312,624
2016,52,"Escher Wyss",5,"Kreis 5",6,"Eingetragenes Paar ohne Kinder",43,86
2016,52,"Escher Wyss",5,"Kreis 5",7,"Ein-Elternhaushalt",74,188
2016,52,"Escher Wyss",5,"Kreis 5",8,"Ehepaar mit Kind(ern)",240,848
2016,52,"Escher Wyss",5,"Kreis 5",9,"Eingetragenes Paar mit Kind(ern)",2,7
2016,52,"Escher Wyss",5,"Kreis 5",10,"Paar mit Kind(ern)",92,312
2016,52,"Escher Wyss",5,"Kreis 5",11,"Patchwork-Haushalt",20,66
2016,52,"Escher Wyss",5,"Kreis 5",12,"Wohngemeinschaft ohne Kinder",253,862
2016,52,"Escher Wyss",5,"Kreis 5",13,"Wohngemeinschaft mit Kind(ern)",51,254
2016,52,"Escher Wyss",5,"Kreis 5",14,"Generationenhaushalt",10,53
2016,61,"Unterstrass",6,"Kreis 6",1,"Einpersonenhaushalt",4993,4993
2016,61,"Unterstrass",6,"Kreis 6",4,"Zweipersonenhaushalt",1802,3604
2016,61,"Unterstrass",6,"Kreis 6",5,"Ehepaar ohne Kinder",1210,2420
2016,61,"Unterstrass",6,"Kreis 6",6,"Eingetragenes Paar ohne Kinder",37,74
2016,61,"Unterstrass",6,"Kreis 6",7,"Ein-Elternhaushalt",507,1219
2016,61,"Unterstrass",6,"Kreis 6",8,"Ehepaar mit Kind(ern)",1503,5733
2016,61,"Unterstrass",6,"Kreis 6",10,"Paar mit Kind(ern)",304,1083
2016,61,"Unterstrass",6,"Kreis 6",11,"Patchwork-Haushalt",51,162
2016,61,"Unterstrass",6,"Kreis 6",12,"Wohngemeinschaft ohne Kinder",496,1665
2016,61,"Unterstrass",6,"Kreis 6",13,"Wohngemeinschaft mit Kind(ern)",168,752
2016,61,"Unterstrass",6,"Kreis 6",14,"Generationenhaushalt",23,103
2016,61,"Unterstrass",6,"Kreis 6",15,"Familien-Verbund",1,5
2016,63,"Oberstrass",6,"Kreis 6",1,"Einpersonenhaushalt",2498,2498
2016,63,"Oberstrass",6,"Kreis 6",4,"Zweipersonenhaushalt",703,1406
2016,63,"Oberstrass",6,"Kreis 6",5,"Ehepaar ohne Kinder",605,1210
2016,63,"Oberstrass",6,"Kreis 6",6,"Eingetragenes Paar ohne Kinder",18,36
2016,63,"Oberstrass",6,"Kreis 6",7,"Ein-Elternhaushalt",178,433
2016,63,"Oberstrass",6,"Kreis 6",8,"Ehepaar mit Kind(ern)",678,2576
2016,63,"Oberstrass",6,"Kreis 6",10,"Paar mit Kind(ern)",149,534
2016,63,"Oberstrass",6,"Kreis 6",11,"Patchwork-Haushalt",26,85
2016,63,"Oberstrass",6,"Kreis 6",12,"Wohngemeinschaft ohne Kinder",193,683
2016,63,"Oberstrass",6,"Kreis 6",13,"Wohngemeinschaft mit Kind(ern)",96,478
2016,63,"Oberstrass",6,"Kreis 6",14,"Generationenhaushalt",17,88
2016,71,"Fluntern",7,"Kreis 7",1,"Einpersonenhaushalt",1410,1410
2016,71,"Fluntern",7,"Kreis 7",4,"Zweipersonenhaushalt",410,820
2016,71,"Fluntern",7,"Kreis 7",5,"Ehepaar ohne Kinder",570,1140
2016,71,"Fluntern",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",31,62
2016,71,"Fluntern",7,"Kreis 7",7,"Ein-Elternhaushalt",163,405
2016,71,"Fluntern",7,"Kreis 7",8,"Ehepaar mit Kind(ern)",564,2132
2016,71,"Fluntern",7,"Kreis 7",9,"Eingetragenes Paar mit Kind(ern)",1,5
2016,71,"Fluntern",7,"Kreis 7",10,"Paar mit Kind(ern)",71,250
2016,71,"Fluntern",7,"Kreis 7",11,"Patchwork-Haushalt",16,57
2016,71,"Fluntern",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",154,550
2016,71,"Fluntern",7,"Kreis 7",13,"Wohngemeinschaft mit Kind(ern)",115,556
2016,71,"Fluntern",7,"Kreis 7",14,"Generationenhaushalt",13,60
2016,71,"Fluntern",7,"Kreis 7",15,"Familien-Verbund",2,11
2016,72,"Hottingen",7,"Kreis 7",1,"Einpersonenhaushalt",2409,2409
2016,72,"Hottingen",7,"Kreis 7",4,"Zweipersonenhaushalt",703,1406
2016,72,"Hottingen",7,"Kreis 7",5,"Ehepaar ohne Kinder",636,1272
2016,72,"Hottingen",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",22,44
2016,72,"Hottingen",7,"Kreis 7",7,"Ein-Elternhaushalt",212,504
2016,72,"Hottingen",7,"Kreis 7",8,"Ehepaar mit Kind(ern)",747,2833
2016,72,"Hottingen",7,"Kreis 7",9,"Eingetragenes Paar mit Kind(ern)",1,4
2016,72,"Hottingen",7,"Kreis 7",10,"Paar mit Kind(ern)",131,463
2016,72,"Hottingen",7,"Kreis 7",11,"Patchwork-Haushalt",24,85
2016,72,"Hottingen",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",218,752
2016,72,"Hottingen",7,"Kreis 7",13,"Wohngemeinschaft mit Kind(ern)",142,690
2016,72,"Hottingen",7,"Kreis 7",14,"Generationenhaushalt",18,98
2016,73,"Hirslanden",7,"Kreis 7",1,"Einpersonenhaushalt",1727,1727
2016,73,"Hirslanden",7,"Kreis 7",4,"Zweipersonenhaushalt",493,986
2016,73,"Hirslanden",7,"Kreis 7",5,"Ehepaar ohne Kinder",412,824
2016,73,"Hirslanden",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",13,26
2016,73,"Hirslanden",7,"Kreis 7",7,"Ein-Elternhaushalt",123,291
2016,73,"Hirslanden",7,"Kreis 7",8,"Ehepaar mit Kind(ern)",474,1745
2016,73,"Hirslanden",7,"Kreis 7",10,"Paar mit Kind(ern)",92,326
2016,73,"Hirslanden",7,"Kreis 7",11,"Patchwork-Haushalt",18,59
2016,73,"Hirslanden",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",136,439
2016,73,"Hirslanden",7,"Kreis 7",13,"Wohngemeinschaft mit Kind(ern)",88,414
2016,73,"Hirslanden",7,"Kreis 7",14,"Generationenhaushalt",17,85
2016,74,"Witikon",7,"Kreis 7",1,"Einpersonenhaushalt",2168,2168
